step,test_acc
36600,0.994190705128
36800,0.99469150641
37000,0.99469150641
37200,0.99469150641
37400,0.99469150641
37600,0.994391025641
37800,0.994891826923
38000,0.994591346154
38200,0.994290865385
38400,0.994591346154
38600,0.994391025641
38800,0.995092147436
39000,0.99469150641
39200,0.994391025641
39400,0.994591346154
39600,0.993890224359
39800,0.994391025641
40000,0.994391025641
40200,0.994190705128
40400,0.994290865385
40600,0.994290865385
40800,0.994090544872
41000,0.994891826923
41200,0.994391025641
41400,0.994591346154
41600,0.993890224359
41800,0.994491185897
42000,0.994391025641
42200,0.994891826923
42400,0.995192307692
42600,0.994991987179
42800,0.994891826923
43000,0.994391025641
43200,0.994491185897
43400,0.99469150641
43600,0.993990384615
43800,0.994591346154
44000,0.994791666667
44200,0.994991987179
44400,0.994891826923
44600,0.994391025641
44800,0.994090544872
45000,0.994290865385
45200,0.994491185897
45400,0.99469150641
45600,0.994391025641
46000,0.994591346154
46200,0.994391025641
46400,0.99469150641
46600,0.994891826923
46800,0.994491185897
47000,0.994391025641
47200,0.994991987179
47400,0.994190705128
47600,0.994891826923
47800,0.994391025641
48000,0.99469150641
48200,0.993890224359
48400,0.994190705128
48600,0.994791666667
48800,0.994391025641
49000,0.99469150641
49200,0.994791666667
49400,0.994491185897
49600,0.994591346154
49800,0.99469150641
50000,0.994791666667
50200,0.994290865385
50400,0.994391025641
50600,0.994791666667
50800,0.994491185897
51000,0.995492788462
51200,0.995292467949
51400,0.994391025641
51600,0.994891826923
51800,0.994991987179
52000,0.994190705128
52200,0.994391025641
52400,0.994391025641
52600,0.994791666667
52800,0.994491185897
53000,0.994090544872
53200,0.994591346154
53400,0.994791666667
53600,0.994891826923
53800,0.994591346154
54000,0.994791666667
54200,0.994491185897
54400,0.994290865385
54600,0.994891826923
54800,0.994391025641
55000,0.994791666667
55200,0.994391025641
55400,0.994290865385
55600,0.994391025641
55800,0.995092147436
56200,0.994491185897
56400,0.994591346154
56600,0.994791666667
56800,0.994591346154
57000,0.994391025641
57200,0.99469150641
57400,0.994190705128
57600,0.994491185897
57800,0.994591346154
58000,0.994391025641
58200,0.994791666667
58400,0.994791666667
58600,0.994491185897
58800,0.994190705128
59000,0.994491185897
59200,0.99469150641
59400,0.994491185897
59600,0.994190705128
59800,0.994491185897
60000,0.994190705128
60200,0.994491185897
60400,0.994391025641
60600,0.993689903846
60800,0.994891826923
61000,0.994591346154
61200,0.994591346154
61400,0.99469150641
61600,0.994090544872
61800,0.994190705128
62000,0.994290865385
62200,0.994391025641
62400,0.99469150641
62600,0.994591346154
62800,0.994591346154
63000,0.994491185897
63200,0.994591346154
63400,0.994491185897
63600,0.993489583333
